;--- j
;; ju&oju&_1
tjAfY   tajAfaY PV_0    shun;be rude
tjAfA   tajAfA  PV_h    shun;be rude
tjAfy   tajAfay PV_Atn  shun;be rude
tjAf    tajAf   PV_ttAw shun;be rude
tjAfY   tajAfaY IV_0    shun;be rude
tjAfA   tajAfA  IV_h    shun;be rude
tjAfy   tajAfay IV_Ann  shun;be rude
tjAf    tajAf   IV_0hwnyn       shun;be rude
;; jafow_1
jfw     jafow   N       harshness
;; jafowap_1
jfw     jafow   Nap     estrangement;rupture
;; jafA'_1
jfA'    jafA'   N0_Nh   harshness
jfA&    jafA&   Nh      harshness
jfA}    jafA}   Nhy     harshness
;; >ajofaY_1
>jfY    >ajofaY N0      more/most averse
AjfY    >ajofaY N0      more/most averse
>jfA    >ajofA  Nhy     more/most averse
AjfA    >ajofA  Nhy     more/most averse
>jfy    >ajofay NAn_Nayn        more/most averse
Ajfy    >ajofay NAn_Nayn        more/most averse
;; jAfiy_1
jAfy    jAfiy   N0F     rough;rude
jAf     jAf     NK      rough;rude
jAfy    jAfiy   NAn_Nayn        rough;rude
jAf     jAf     Nuwn_Niyn       rough;rude
jAfy    jAfiy   NapAt   rough;rude
jfA     jufA    Nap     rough;rude
;
;--- jkr
;; jAkar_1
jAkr    jAkar   PV      tease;fool
jAkr    jAkir   IV_yu   tease;fool
;
;--- jl
;; jal~-i_1
jl      jal~    PV_V_intr       be majestic
jll     jalal   PV_C_intr       be majestic
jl      jil~    IV_V_intr       be majestic
jll     jolil   IV_C_intr       be majestic
;; jal~al_1
jll     jal~al  PV      cover;venerate
jll     jal~il  IV_yu   cover;venerate
;; >ajal~_1
>jl     >ajal~  PV_V    venerate
Ajl     >ajal~  PV_V    venerate
>jll    >ajolal PV_C    venerate
Ajll    >ajolal PV_C    venerate
jl      jil~    IV_V_yu venerate
jll     jolil   IV_C_yu venerate
;; tajal~al_1
tjll    tajal~al        PV_intr be superior
tjll    tajal~al        IV_intr be superior
;; tajAl~_1
tjAl    tajAl~  PV_V_intr       be superior
tjAll   tajAlal PV_C_intr       be superior
tjAl    tajAl~  IV_V_intr       be superior
tjAll   tajAlil IV_C_intr       be superior
;; {isotajal~_1
<stjl   {isotajal~      PV_V_intr       be great;be exalted
Astjl   {isotajal~      PV_V_intr       be great;be exalted
<stjll  {isotajolal     PV_C_intr       be great;be exalted
Astjll  {isotajolal     PV_C_intr       be great;be exalted
stjl    sotajil~        IV_V_intr       be great;be exalted
stjll   sotajolil       IV_C_intr       be great;be exalted
;; jul~_1
jl      jul~    N       majority;most;main part
;; jul~_2
jl      jul~    Ndu     rose
;; jal~_1
jl      jal~    N       great;bulky
;; jalal_1
jll     jalal   N/ap    important;momentous
;; jul~aY_1
jlY     jul~aY  N0      feat;exploit
jlA     jul~A   Nhy     feat;exploit
jll     julal   N       feats;exploits
;; jul~ap_1
jl      jul~    Napdu   shot-put
;; jaliyl_1
jlyl    jaliyl  N/ap    venerable;important
;; jaliyl_2
jlyl    jaliyl  N0      Jalil;Jaleel
;; jaliyl_3
jlyl    jaliyl  N0      Galilee
;; jaliyliy~_1
jlyly   jaliyliy~       N0      Jalili;Djalili;Galili
;; jalAl_1
jlAl    jalAl   N0      Jalal
;; jalAl_2
jlAl    jalAl   N       loftiness;splendor
;; jalAlap_1
jlAl    jalAl   Nap     His/Her Majesty
;; >ajal~_2
>jl     >ajal~  Nel     greater;more splendid
Ajl     >ajal~  Nel     greater;more splendid
;; majal~ap_1
mjl     majal~  NapAt   magazine;journal
;; majal~ap_2
mjlp    majal~ap        N0      Majalla (Saudi weekly)
;; tajil~ap_1
tjl     tajil~  Nap     reverence
;; <ijolAl_1
<jlAl   <ijolAl NduAt   reverence
AjlAl   <ijolAl NduAt   reverence
;
;; jilAtiyn_1
jlAtyn  jilAtiyn        N       gelatin;jelly
;; jlAzonuwst_1
jlAznwst        jlAzonuwst      N0      glasnost
jlAsnwst        jlAsonuwst      N0      glasnost
;; jlAsiyh_1
jlAsyh  jlAsiyh N       kid leather
;
;--- jlb
;; jalab-iu_1
jlb     jalab   PV      bring;attract
jlb     jolib   IV      bring;attract
jlb     jolub   IV      bring;attract
;; jal~ab_1
jlb     jal~ab  PV      clamor;shout
jlb     jal~ib  IV_yu   clamor;shout
;; >ajolab_1
>jlb    >ajolab PV      earn;acquire
Ajlb    >ajolab PV      earn;acquire
jlb     jolib   IV_yu   earn;acquire
jlb     jolab   IV_Pass_yu      be earned;be acquired
;; {inojalab_1
<njlb   {inojalab       PV_intr be brought;be procured
Anjlb   {inojalab       PV_intr be brought;be procured
njlb    nojalib IV_intr be brought;be procured
;; {ijotalab_1
<jtlb   {ijotalab       PV      bring;procure
Ajtlb   {ijotalab       PV      bring;procure
jtlb    jotalib IV      bring;procure
;; {isotajolab_1
<stjlb  {isotajolab     PV      attract;fetch
Astjlb  {isotajolab     PV      attract;fetch
stjlb   sotajolib       IV      attract;fetch
;; julAb_1
jlAb    julAb   N       rose water;julep
;; jul~Ab_1
jlAb    jul~Ab  N       rose water;julep
;; jalob_1
jlb     jalob   N       acquisition;arraignment
;; jalab_1
jlb     jalab   N       clamor
jlb     jalab   Nap     clamor
;; julobap_1
jlb     julob   Nap     scar
;; jaliyb_1
jlyb    jaliyb  N/ap    imported
;; jalobaY_1
jlbY    jalobaY N0      foreign slave
jlbA    jalobA  Nhy     foreign slave
jlbA'   julabA' N0_Nh   foreign slaves
jlbA&   julabA& Nh      foreign slaves
jlbA}   julabA} Nhy     foreign slaves
;; jal~Ab_1
jlAb    jal~Ab  Nall    attractive;trader
;; jal~Abiy~ap_1
jlAby   jal~Abiy~       NapAt   gallabiya (gown)    <pos>jal~Abiy~/NOUN</pos>
;; >ajolab_2
>jlb    >ajolab Nel     more/most attractive
Ajlb    >ajolab Nel     more/most attractive
;; majolabap_1
mjlb    majolab Napdu   cause;motive
mjAlb   majAlib Ndip    causes;motives
;; {isotijolAb_1
<stjlAb {isotijolAb     NduAt   acquisition;promotion
AstjlAb {isotijolAb     NduAt   acquisition;promotion
;; jAlib_1
jAlb    jAlib   Ndu     cause;motive
;; majoluwb_1
mjlwb   majoluwb        Nall    imported;exotic
;
;; tajalobab_1
tjlbb   tajalobab       PV_intr be clothed;be clad
tjlbb   tajalobab       IV_intr be clothed;be clad
;; jilobAb_1
jlbAb   jilobAb Ndu     robe
jlAbyb  jalAbiyb        Ndip    robe
;
;; julub~An_1
jlbAn   julub~An        N       grass pea
;
;; jalobuwt_1
jlbwt   jalobuwt        N       boat
jlAbyt  jalAbiyt        Ndip    boats
;
;--- jlt
;; tajalotan_1
tjltn   tajalotan       PV-n    gelatinize
tjltn   tajalotan       IV-n    gelatinize
;
;--- jlj
;; jalojal_1
jljl    jalojal PV      resound;reverberate;rattle
jljl    jalojil IV_yu   resound;reverberate;rattle
;; julojul_1
jljl    julojul Ndu     bell;jingle
jlAjl   jalAjil Ndip    bells;jingles
;; jalojalap_1
jljl    jalojal Nap     jingle;ring
;; mujalojil_1
mjljl   mujalojil       Nall    ringing
;; julojulap_1
jljl    julojul Nap     Golgotha
;
;; julojulAn_1
jljlAn  julojulAn       N       sesame
jljlAn  jilojilAn       N       sesame
;
;--- jlh
;; jaliH-a_1
jlH     jaliH   PV_intr become bald;lose hair
jlH     jolaH   IV_intr become bald;lose hair
;; >ajolaH_1
>jlH    >ajolaH Nel     bald
AjlH    >ajolaH Nel     bald
jlHA'   jaloHA' N0_Nh   bald
jlHA&   jaloHA& Nh      bald
jlHA}   jaloHA} Nhy     bald
jlH     juloH   N       bald
;
;--- jlx
;; jalax-a_1
jlx     jalax   PV      sharpen;stretch
jlx     jolax   IV      sharpen;stretch
;; jal~ax_1
jlx     jal~ax  PV      sharpen;stretch
jlx     jal~ix  IV_yu   sharpen;stretch
;; jalox_1
jlx     jalox   N       grindstone
;
;--- jld
;; jalad-i_1
jld     jalad   PV      flog
jld     jolid   IV      flog
;; jalid-a_1
jld     jalid   PV      freeze
jld     jolad   IV      freeze
;; jalud-u_1
jld     jalud   PV_intr be steadfast
jld     jolud   IV_intr be steadfast
;; jal~ad_1
jld     jal~ad  PV      bind;freeze
jld     jal~id  IV_yu   bind;freeze
;; jAlad_1
jAld    jAlad   PV      fight
jAld    jAlid   IV_yu   fight
;; >ajolad_1
>jld    >ajolad PV      freeze
Ajld    >ajolad PV      freeze
jld     jolid   IV_yu   freeze
jld     jolad   IV_Pass_yu      be frozen
;; tajal~ad_1
tjld    tajal~ad        PV_intr be patient;be frozen
tjld    tajal~ad        IV_intr be patient;be frozen
;; tajAlad_1
tjAld   tajAlad PV      cross swords
tjAld   tajAlad IV      cross swords
;; jalod_1
jld     jalod   N       flogging
;; jilod_1
jld     jilod   N       skin;leather
jld     jilod   Nap     skin;leather
;; jilodiy~_1
jldy    jilodiy~        Nall    dermal;cutaneous     <pos>jilodiy~/ADJ</pos>
;; julayodap_1
jlyd    julayod NapAt   membrane;film
;; jalad_1
jld     jalad   N       endurance;patience
;; jalodap_1
jld     jalod   Napdu   lash
jld     jalad   NAt     lashes
;; jaliyd_1
jlyd    jaliyd  N/ap    steadfast
jldA'   juladA' N0_Nh   steadfast
jldA&   juladA& Nh      steadfast
jldA}   juladA} Nhy     steadfast
;; jaliyd_2
jlyd    jaliyd  N       ice
;; jaliydiy~_1
jlydy   jaliydiy~       Nall    icy;ice     <pos>jaliydiy~/ADJ</pos>
;; jaluwd_1
jlwd    jaluwd  N/ap    patient
;; jal~Ad_1
jlAd    jal~Ad  Nall    leather merchant
;; mijoladap_1
mjld    mijolad NapAt   whip
;; tajoliyd_1
tjlyd   tajoliyd        NduAt   freezing;bookbinding
;; jilAd_1
jlAd    jilAd   N       battle
;; tajal~ud_1
tjld    tajal~ud        NduAt   patience;endurance
;; mujal~id_1
mjld    mujal~id        Nall    bookbinder
;; mujal~ad_1
mjld    mujal~ad        Nall    frozen;bound
;; mujAlid_1
mjAld   mujAlid Nall    gladiator
;; mutajal~id_1
mtjld   mutajal~id      Nall    patient
;
;--- jlz
;; jil~awz_1
jlwz    jil~awz N       hazelnut
;
;--- jls
;; jalas-i_1
jls     jalas   PV      sit
jls     jolis   IV      sit
;; jAlas_1
jAls    jAlas   PV      sit with
jAls    jAlis   IV_yu   sit with
;; >ajolas_1
>jls    >ajolas PV      seat;make sit
Ajls    >ajolas PV      seat;make sit
jls     jolis   IV_yu   seat;make sit
jls     jolas   IV_Pass_yu      be seated;be made to sit
;; jalosap_1
jls     jalos   Napdu   session;meeting
jls     jalas   NAt     sessions;meetings
;; jaliys_1
jlys    jaliys  N/ap    participant;companion;sitter
jlsA'   julasA' N0_Nh   participant;companion
jlsA&   julasA& Nh      participant;companion
jlsA}   julasA} Nhy     participant;companion
;; juluws_1
jlws    juluws  N       sitting
;; jAlis_1
jAls    jAlis   Nall    sitting
;; majolis_1
mjls    majolis Ndu     council;board;Majlis
mjAls   majAlis Ndip    councils;boards
;; mujAlasap_1
mjAls   mujAlas NapAt   social intercourse
;; jul~As_1
jlAs    jul~As  N       participants
;
;--- jlS
;; jAluwS_1
jAlwS   jAluwS  N       large heap
;; jilASiy~_1
jlASy   jilASiy~        N0      Jelassi
;
;--- jlT
;; jalaT-i_1
jlT     jalaT   PV      shave;chafe
jlT     joliT   IV      shave;chafe
;; jal~aT_1
jlT     jal~aT  PV      coagulate
jlT     jal~iT  IV_yu   coagulate
;; tajal~aT_1
tjlT    tajal~aT        PV      coagulate;congeal
tjlT    tajal~aT        IV      coagulate;congeal
;; juloTap_1
jlT     juloT   NapAt   clot
jlT     jalaT   NAt     clots
;; tajal~uT_1
tjlT    tajal~uT        NduAt   coagulation
;
;; tajaloTan_1
tjlTn   tajaloTan       PV-n    gelatinize
tjlTn   tajaloTan       IV-n    gelatinize
;
;--- jlE
;; jiloEAd_1
jlEAd   jiloEAd Nprop   Gilead
;
;--- jlf
;; jalaf-u_1
jlf     jalaf   PV      scratch;scrape;graze
jlf     joluf   IV      scratch;scrape;graze
;; {inojalaf_1
<njlf   {inojalaf       PV_intr be scratched;be grazed
Anjlf   {inojalaf       PV_intr be scratched;be grazed
njlf    nojalif IV_intr be scratched;be grazed
;; jilof_1
jlf     jilof   Ndu     rude
>jlAf   >ajolAf N       rude
AjlAf   >ajolAf N       rude
;
;; jalofaT_1
jlfT    jalofaT PV      caulk
jlfT    jalofiT IV_yu   caulk
;; jalofaTap_1
jlfT    jalofaT Nap     caulking
;
; (cf. glfn)
;; jalofan_1
jlfn    jalofan PV-n    galvanize
jlfn    jalofin IV-n_yu galvanize
;; tajalofan_1
tjlfn   tajalofan       PV-n_intr       be galvanized
tjlfn   tajalofan       IV-n_intr       be galvanized
;; jalofanap_1
jlfn    jalofan Nap     galvanization
;; mujalofan_1
mjlfn   mujalofan       Nall    galvanized
;
;; jalofAnuwmitr_1
jlfAnwmtr       jalofAnuwmitr   N       galvanometer
jlfAnwmytr      jalofAnuwmiytr  N       galvanometer
;
;--- jlq
;; julAqap_1
jlAq    julAq   Nap     bumpkin
;; jil~iq_1
jlq     jil~iq  Ndip    Damascus (old name)
jlq     jil~aq  Ndip    Damascus (old name)
;
;--- jlm
;; jalam-i_1
jlm     jalam   PV      clip;shear
jlm     jolim   IV      clip;shear
;; jalam_1
jlm     jalam   N       shears
>jlAm   >ajolAm N       shears
AjlAm   >ajolAm N       shears
;
;; tajalomad_1
tjlmd   tajalomad       PV_intr be petrified
tjlmd   tajalomad       IV_intr be petrified
;; jalomad_1
jlmd    jalomad Ndu     boulder;rock
jlAmd   jalAmid Ndip    boulders;rocks
;; julomuwd_1
jlmwd   julomuwd        Ndu     boulder;rock
jlAmyd  jalAmiyd        Ndip    boulders;rocks
;
;--- jlw
;; jalA-u_1
jlA     jalA    PV_0h   make clear;shine;depart
jlw     jalaw   PV_Atn  make clear;shine;depart
jl      jal     PV_ttAw make clear;shine;depart
jlw     joluw   IV_0hAnn        make clear;shine;depart
jl      jol     IV_0hwnyn       make clear;shine;depart
jlY     jolaY   IV_0_Pass_yu    be made clear
jly     jolay   IV_Ann_Pass_yu  be made clear
;; jilowap_1
jlw     jilow   Nap     unveiling
;; jalaY-i_1
jlY     jalaY   PV_0    polish;burnish
jlA     jalA    PV_h    polish;burnish
jly     jalay   PV_Atn  polish;burnish
jl      jal     PV_ttAw polish;burnish
jly     joliy   IV_0hAnn        polish;burnish
jl      jol     IV_0hwnyn       polish;burnish
jlY     jolaY   IV_0_Pass_yu    be polished;be burnished
;; jal~aY_1
jlY     jal~aY  PV_0    make clear;reveal;represent
jlA     jal~A   PV_h    make clear;reveal;represent
jly     jal~ay  PV_Atn  make clear;reveal;represent
jl      jal~    PV_ttAw make clear;reveal;represent
jly     jal~iy  IV_0hAnn_yu     make clear;reveal;represent
jl      jal~    IV_0hwnyn_yu    make clear;reveal;represent
jlY     jal~aY  IV_0_Pass_yu    be made clear;be revealed;be represented
jly     jal~ay  IV_Ann_Pass_yu  be made clear;be revealed;be represented
;; >ajolaY_1
>jlY    >ajolaY PV_0    oust;evacuate;clear
AjlY    >ajolaY PV_0    oust;evacuate;clear
>jlA    >ajolA  PV_h    oust;evacuate;clear
AjlA    >ajolA  PV_h    oust;evacuate;clear
>jly    >ajolay PV_Atn  oust;evacuate;clear
Ajly    >ajolay PV_Atn  oust;evacuate;clear
>jl     >ajol   PV_ttAw oust;evacuate;clear
Ajl     >ajol   PV_ttAw oust;evacuate;clear
jly     joliy   IV_0hAnn_yu     oust;evacuate;clear
jl      jol     IV_0hwnyn_yu    oust;evacuate;clear
jlY     jolaY   IV_0_Pass_yu    be ousted;be evacuated;be cleared
jly     jolay   IV_Ann_Pass_yu  be ousted;be evacuated;be cleared
;; tajal~aY_1
tjlY    tajal~aY        PV_0    become clear;be evident;be manifest
tjlA    tajal~A PV_h    become clear;be evident;be manifest
tjly    tajal~ay        PV_Atn  become clear;be evident;be manifest
tjl     tajal~  PV_ttAw_intr    become clear;be evident;be manifest
tjlY    tajal~aY        IV_0    become clear;be evident;be manifest
tjlA    tajal~A IV_h    become clear;be evident;be manifest
tjly    tajal~ay        IV_Ann  become clear;be evident;be manifest
tjl     tajal~  IV_0hwnyn       become clear;be evident;be manifest
;; {inojalaY_1
<njlY   {inojalaY       PV_0    be cleaned;be polished;be ousted
AnjlY   {inojalaY       PV_0    be cleaned;be polished;be ousted
<njlA   {inojalA        PV_h    be cleaned;be polished;be ousted
AnjlA   {inojalA        PV_h    be cleaned;be polished;be ousted
<njly   {inojalay       PV_Atn  be cleaned;be polished;be ousted
Anjly   {inojalay       PV_Atn  be cleaned;be polished;be ousted
<njl    {inojal PV_ttAw_intr    be cleaned;be polished;be ousted
Anjl    {inojal PV_ttAw_intr    be cleaned;be polished;be ousted
njly    nojaliy IV_0hAnn        be cleaned;be polished;be ousted
njl     nojal   IV_0hwnyn       be cleaned;be polished;be ousted
njlY    nojalaY IV_0_Pass_yu    be cleaned;be polished;be ousted
;; {ijotalaY_1
<jtlY   {ijotalaY       PV_0    reveal;disclose
AjtlY   {ijotalaY       PV_0    reveal;disclose
<jtlA   {ijotalA        PV_h    reveal;disclose
AjtlA   {ijotalA        PV_h    reveal;disclose
<jtly   {ijotalay       PV_Atn  reveal;disclose
Ajtly   {ijotalay       PV_Atn  reveal;disclose
<jtl    {ijotal PV_ttAw reveal;disclose
Ajtl    {ijotal PV_ttAw reveal;disclose
jtly    jotaliy IV_0hAnn        reveal;disclose
jtl     jotal   IV_0hwnyn       reveal;disclose
jtlY    jotalaY IV_0_Pass_yu    be revealed;be disclosed
;; {isotajolaY_1
<stjlY  {isotajolaY     PV_0    seek to clarify;discover;clarify
AstjlY  {isotajolaY     PV_0    seek to clarify;discover;clarify
<stjlA  {isotajolA      PV_h    seek to clarify;discover;clarify
AstjlA  {isotajolA      PV_h    seek to clarify;discover;clarify
<stjly  {isotajolay     PV_Atn  seek to clarify;discover;clarify
Astjly  {isotajolay     PV_Atn  seek to clarify;discover;clarify
<stjl   {isotajol       PV_ttAw seek to clarify;discover;clarify
Astjl   {isotajol       PV_ttAw seek to clarify;discover;clarify
stjly   sotajoliy       IV_0hAnn        seek to clarify;discover;clarify
stjl    sotajol IV_0hwnyn       seek to clarify;discover;clarify
stjlY   sotajolaY       IV_0_Pass_yu    be discovered;be clarified
;; jaliy~_1
jly     jaliy~  N/ap    clear;obvious     <pos>jaliy~/ADJ</pos>
;; jaliy~AF_1
jly     jaliy~  NF      obviously;evidently     <pos>jaliy~/ADV</pos>
;; jaliy~ap_1
jly     jaliy~  Nap     sure thing;plain fact     <pos>jaliy~/NOUN</pos>
jlAyA   jalAyA  N0_Nhy  sure things;plain facts
;; >ajolaY_2
>jlY    >ajolaY N0      clearer;clearest
AjlY    >ajolaY N0      clearer;clearest
>jlA    >ajolA  Nhy     clearer;clearest
AjlA    >ajolA  Nhy     clearer;clearest
>jly    >ajolay NAn_Nayn        clearer;clearest
Ajly    >ajolay NAn_Nayn        clearer;clearest
;; jalA'_1
jlA'    jalA'   N0_Nh   clarification;withdrawal
jlA&    jalA&   Nh      clarification;withdrawal
jlA}    jalA}   Nhy     clarification;withdrawal
;; jalayAn_1
jlyAn   jalayAn N       vision;revelation
;; majAliy_1
mjAly   majAliy N0_Nh   manifestations
mjAl    majAl   NK      manifestations
;; tajoliyap_1
tjly    tajoliy NapAt   clarification;revelation
;; <ijolA'_1
<jlA'   <ijolA' N0_Nh   evacuation;withdrawal
AjlA'   <ijolA' N0_Nh   evacuation;withdrawal
<jlA&   <ijolA& Nh      evacuation;withdrawal
AjlA&   <ijolA& Nh      evacuation;withdrawal
<jlA}   <ijolA} Nhy     evacuation;withdrawal
AjlA}   <ijolA} Nhy     evacuation;withdrawal
<jlA'   <ijolA' NAn_Nayn        evacuations;withdrawals
AjlA'   <ijolA' NAn_Nayn        evacuations;withdrawals
<jlA}   <ijolA} Nayn    evacuations;withdrawals
AjlA}   <ijolA} Nayn    evacuations;withdrawals
<jlA'   <ijolA' NAt     evacuations;withdrawals
AjlA'   <ijolA' NAt     evacuations;withdrawals
;; tajal~iy_1
tjly    tajal~iy        N0_Nh   revelation;manifestation
tjl     tajal~  NK      revelation;manifestation
tjly    tajal~iy        NAn_Nayn        revelations;manifestations
tjly    tajal~iy        NAt     revelations;manifestations
;; {ijotilA'_1
<jtlA'  {ijotilA'       N0_Nh   unveiling;revelation
AjtlA'  {ijotilA'       N0_Nh   unveiling;revelation
<jtlA&  {ijotilA&       Nh      unveiling;revelation
AjtlA&  {ijotilA&       Nh      unveiling;revelation
<jtlA}  {ijotilA}       Nhy     unveiling;revelation
AjtlA}  {ijotilA}       Nhy     unveiling;revelation
<jtlA'  {ijotilA'       NAn_Nayn        unveilings;revelations
AjtlA'  {ijotilA'       NAn_Nayn        unveilings;revelations
<jtlA}  {ijotilA}       Nayn    unveilings;revelations
AjtlA}  {ijotilA}       Nayn    unveilings;revelations
<jtlA'  {ijotilA'       NAt     unveilings;revelations
AjtlA'  {ijotilA'       NAt     unveilings;revelations
;; {isotijolA'_1
<stjlA' {isotijolA'     N0_Nh   clarification;elucidation
AstjlA' {isotijolA'     N0_Nh   clarification;elucidation
<stjlA& {isotijolA&     Nh      clarification;elucidation
AstjlA& {isotijolA&     Nh      clarification;elucidation
<stjlA} {isotijolA}     Nhy     clarification;elucidation
AstjlA} {isotijolA}     Nhy     clarification;elucidation
<stjlA' {isotijolA'     NAn_Nayn        clarifications;elucidation
AstjlA' {isotijolA'     NAn_Nayn        clarifications;elucidation
<stjlA} {isotijolA}     Nayn    clarifications;elucidation
AstjlA} {isotijolA}     Nayn    clarifications;elucidation
<stjlA' {isotijolA'     NAt     clarifications;elucidation
AstjlA' {isotijolA'     NAt     clarifications;elucidation
;; jAliyap_1
jAly    jAliy   NapAt   expatriate community;colony
jwAly   jawAliy N0_Nh   expatriate communities;colonies
jwAl    jawAl   NK      expatriate communities;colonies
;; mujal~iy_1
mjly    mujal~iy        N0F_Nh  winner
mjl     mujal~  NK      winner
mjly    mujal~iy        NAn_Nayn        winners
mjl     mujal~  Nuwn_Niyn       winners
mjly    mujal~iy        NapAt   winner
;; mutajal~iy_1
mtjly   mutajal~iy      N0F_Nh  obvious;evident
mtjl    mutajal~        NK      obvious;evident
mtjly   mutajal~iy      NAn_Nayn        obvious;evident
mtjl    mutajal~        Nuwn_Niyn       obvious;evident
mtjly   mutajal~iy      NapAt   obvious;evident
;
;--- jlwk
;; jluwkuwz_1
jlwkwz  jluwkuwz        N       glucose
;
;; jluwkuwmA_1
jlwkwmA jluwkuwmA       N0      glaucoma
;
;--- jlwn
;; jaluwn_1
jlwn    jaluwn  NduAt   gallon
;
;; mujalowan_1
mjlwn   mujalowan       Nall    galvanized
;
;--- jly
;; jilyuwtiyn_1
jlywtyn jilyuwtiyn      N       guillotine
;
;--- jm
;; jam~-iu_1
jm      jam~    PV_V    concentrate;rest
jmm     jamam   PV_C    concentrate;rest
jm      jim~    IV_V    concentrate;rest
jmm     jomim   IV_C    concentrate;rest
jm      jum~    IV_V    concentrate;rest
jmm     jomum   IV_C    concentrate;rest
;; jam~am_1
jmm     jam~am  PV      grow;fill up
jmm     jam~im  IV_yu   grow;fill up
;; tajam~am_1
tjmm    tajam~am        PV_intr grow exuberantly
tjmm    tajam~am        IV_intr grow exuberantly
;; {isotajam~_1
<stjm   {isotajam~      PV_V    recover;relax;rest
Astjm   {isotajam~      PV_V    recover;relax;rest
<stjmm  {isotajomam     PV_C    recover;relax;rest
Astjmm  {isotajomam     PV_C    recover;relax;rest
stjm    sotajim~        IV_V    recover;relax;rest
stjmm   sotajomim       IV_C    recover;relax;rest
;; jam~_1
jm      jam~    N/ap    ample;throng
;; jamAm_1
jmAm    jamAm   N       rest;relaxation
;; majam~_1
mjm     majam~  Ndu     crux
;; {isotijomAm_1
<stjmAm {isotijomAm     N/At    relaxation;recreation
AstjmAm {isotijomAm     N/At    relaxation;recreation
;; {isotijomAmiy~_1
<stjmAmy        {isotijomAmiy~  Nall    recreational;relaxing
AstjmAmy        {isotijomAmiy~  Nall    recreational;relaxing
;
;--- jmA
;; jamAyokA_1
jmAykA  jamAyokA        N0      Jamaica
jAmAykA jAmAyokA        N0      Jamaica
;; jamAyokiy~_1
jmAyky  jamAyokiy~      Nall    Jamaican     <pos>jamAyokiy~/NOUN</pos>
jmAyky  jamAyokiy~      Nall    Jamaican     <pos>jamAyokiy~/ADJ</pos>
jAmAyky jAmAyokiy~      Nall    Jamaican     <pos>jamAyokiy~/NOUN</pos>
jAmAyky jAmAyokiy~      Nall    Jamaican     <pos>jamAyokiy~/ADJ</pos>
;
;--- jmb
;; jamobariy~_1
jmbry   jamobariy~      Nall    shrimp     <pos>jamobariy~/ADJ</pos>
jmry    jam~ariy~       Nall    shrimp     <pos>jam~ariy~/ADJ</pos>
;
;--- jmjm
;; jamojam_1
jmjm    jamojam PV      stammer;mumble
jmjm    jamojim IV_yu   stammer;mumble
;; tajamojam_1
tjmjm   tajamojam       PV      stammer;mumble
tjmjm   tajamojam       IV      stammer;mumble
;; jamojamap_1
jmjm    jamojam Nap     stammering;mumbling
;; jumojumap_1
jmjm    jumojum Napdu   skull;cranium
jmAjm   jamAjim Ndip    skulls;crania
;; jumojumiy~_1
jmjmy   jumojumiy~      Nall    cranial     <pos>jumojumiy~/ADJ</pos>
;
;--- jmH
;; jamaH_1
jmH     jamaH   PV_intr be defiant;be obstinate
jmH     jomaH   IV_intr be defiant;be obstinate
;; jimAH_1
jmAH    jimAH   N       defiance;obstinacy
;; jumuwH_1
jmwH    jumuwH  N       defiance;obstinacy
;; jamuwH_1
jmwH    jamuwH  N/ap    defiant;obstinate
;; jAmiH_1
jAmH    jAmiH   Nall    defiant;obstinate
;
;--- jmx
;; jamax_1
; jmx   jamax   PV_intr be proud;be vain
; jmx   jomax   IV_intr be proud;be vain
;
;--- jmd
;; jamad-u_1
jmd     jamad   PV_intr freeze;become hard
jmd     jamud   PV_intr freeze;become hard
jmd     jomud   IV_intr freeze;become hard
;; jam~ad_1
jmd     jam~ad  PV      freeze;harden
jmd     jam~id  IV_yu   freeze;harden
;; tajam~ad_1
tjmd    tajam~ad        PV_intr be stiff;harden
tjmd    tajam~ad        IV_intr be stiff;harden
;; {inojamad_1
<njmd   {inojamad       PV_intr freeze
Anjmd   {inojamad       PV_intr freeze
njmd    nojamid IV_intr freeze
;; jamod_1
jmd     jamod   N       freezing
;; jamAd_1
jmAd    jamAd   N/At    solid;inorganic
;; jumAd_1
jmAd    jumAd   N0      Jumad
;; jumAdaY_1
jmAdY   jumAdaY N0      Jumada (part of 5th and 6th month names in Islamic calendar)
jmAdy   jumAday NAt     Jumadas  (5th and 6th months in Islamic calendar)
;; jumuwd_1
jmwd    jumuwd  N       freezing;inertia;deadlock
;; jumuwdap_1
jmwd    jumuwd  Nap     solidity
;; tajomiyd_1
tjmyd   tajomiyd        NduAt   freezing
;; tajam~ud_1
tjmd    tajam~ud        NduAt   freezing
;; {inojimAd_1
<njmAd  {inojimAd       NduAt   freezing
AnjmAd  {inojimAd       NduAt   freezing
;; jAmid_1
jAmd    jAmid   Nall    frozen;rigid
jwAmd   jawAmid Ndip    solids;inorganic
;; mujam~ad_1
mjmd    mujam~ad        Nall    frozen;hardened
mjmd    mujam~ad        NAt     frozen foods
;; mutajam~id_1
mtjmd   mutajam~id      Nall    frozen
;; munojamid_1
mnjmd   munojamid       Nall    frozen
;
;--- jmr
;; jam~ar_1
jmr     jam~ar  PV      roast
jmr     jam~ir  IV_yu   roast
;; {ijotamar_1
<jtmr   {ijotamar       PV      burn incense
Ajtmr   {ijotamar       PV      burn incense
jtmr    jotamir IV      burn incense
;; jamor_1
jmr     jamor   N       embers
jmr     jamor   Napdu   ember;pebble
jmr     jamar   NAt     embers;pebbles
;; jum~Ar_1
